"funny","useful","user_cool","characters","user_average_stars","biz_review_count","user_useful","user_funny","biz_open","stars","date","biz_stars","words","user_review_count","cool"
0,2,105,754,3.64,107,217,59,1,2,"2010-09-27",4.5,150,157,0
0,0,2,717,4.17,36,32,3,1,5,"2010-08-02",4,136,6,0
1,1,73,667,3.72,16,121,64,0,4,"2011-01-09",3.5,124,85,2
0,3,27,1603,3.87,10,111,30,1,4,"2011-12-16",4,302,95,1
0,1,0,113,0,130,0,0,1,2,"2009-05-16",3.5,16,0,0
0,0,4,410,3.9,218,19,4,1,5,"2011-08-17",4,73,42,0
1,1,247,408,3.83,67,316,153,1,5,"2009-09-07",4,76,152,1
0,0,46,1591,3.24,80,92,28,1,2,"2012-10-30",3.5,281,34,0
0,1,4,205,4.46,37,12,1,1,5,"2012-04-16",4,34,28,0
1,1,2,377,2.67,22,1,1,1,4,"2012-12-26",3.5,65,3,2
1,0,5,1978,3.67,7,10,5,1,4,"2010-08-26",4.5,390,9,0
0,0,14,812,3.26,28,53,18,0,4,"2009-06-03",4,140,54,0
4,6,893,1002,3.54,166,1155,751,1,4,"2012-03-27",4.5,194,306,6
0,2,299,913,3.83,4,656,287,1,5,"2009-12-22",4,154,261,0
0,0,0,494,5,6,0,0,1,5,"2012-08-14",3.5,80,1,0
0,0,272,1931,3.9,153,570,280,1,2,"2010-01-20",4,372,298,0
0,2,164,697,3.83,9,255,136,1,5,"2011-01-26",5,130,105,0
0,0,9,141,3.69,525,31,4,1,4,"2011-11-12",4,26,77,0
0,0,8,358,4.1,163,29,8,1,5,"2010-12-06",3,66,42,0
0,0,0,536,3.5,65,0,0,1,5,"2012-01-16",5,92,2,0
1,1,0,357,0,70,0,0,1,3,"2010-08-08",3,64,0,0
0,1,5,915,3.47,343,29,18,1,2,"2011-01-26",4,173,49,0
0,2,117,213,3.42,85,408,93,1,5,"2008-05-01",4,37,422,0
0,1,0,1079,0,251,0,0,0,2,"2012-07-29",4,186,0,0
0,0,0,226,0,5,0,0,1,3,"2011-02-10",2,44,0,0
0,0,5,248,4.36,17,20,4,1,5,"2010-06-10",3,46,25,0
3,2,37,599,3.07,141,150,61,1,1,"2012-01-02",4,108,76,2
0,1,31,407,3.55,6,113,30,1,4,"2010-01-01",3,79,138,0
0,1,22,37,4.06,3,24,21,1,1,"2012-06-29",2,8,17,0
1,4,16,674,3.72,7,49,6,1,5,"2009-04-01",5,132,18,2
0,1,44,622,3.79,19,125,37,1,4,"2012-04-06",3.5,111,128,0
0,0,0,416,2,4,0,0,1,2,"2011-09-24",3,80,1,0
0,0,0,50,2,147,0,0,0,2,"2011-08-15",4,10,3,0
25,21,0,4975,0,115,0,0,1,2,"2009-04-29",4,841,0,18
0,4,263,1904,4.08,49,428,263,1,4,"2012-02-13",4.5,342,221,2
0,0,0,290,5,8,0,0,1,5,"2012-07-09",5,49,3,0
0,0,6,147,4.4,214,9,2,1,4,"2012-12-02",3.5,28,21,0
5,9,8991,1711,4,115,10629,4943,1,3,"2009-06-13",3.5,311,1253,8
0,3,305,297,4.2,477,424,234,1,5,"2009-05-22",4.5,55,228,2
0,1,26,1179,3.7,26,85,27,1,5,"2011-09-26",3.5,200,88,1
0,0,0,969,1,7,0,0,1,1,"2013-01-02",2.5,192,2,0
3,4,0,659,0,122,0,0,1,3,"2009-10-01",4,112,0,4
0,1,12,1611,4.02,222,52,10,1,4,"2010-11-16",4,296,53,0
0,0,1,160,4,147,14,1,0,5,"2011-08-11",4,26,20,0
0,0,21,150,4.03,36,61,24,1,3,"2010-05-12",4,27,64,0
0,0,4,313,4.11,139,23,1,1,4,"2012-12-24",4,57,44,0
0,0,3,26,2.29,3,11,9,1,4,"2011-06-26",2,5,17,0
0,4,3,1026,3,803,30,9,1,3,"2011-08-12",4,198,16,1
1,1,635,445,3.89,17,979,415,1,4,"2012-06-06",3,93,369,1
0,0,5,656,2.2,3,26,6,1,1,"2010-12-15",2,118,15,0
3,3,5,2499,3.67,56,21,14,1,1,"2010-06-05",3,447,18,0
0,0,1,126,4.67,98,1,1,0,4,"2012-01-13",3.5,22,3,0
0,1,45,381,3.7,27,130,39,1,5,"2011-05-18",4.5,76,67,1
0,4,56,429,4.53,171,75,42,1,5,"2008-10-07",3.5,75,34,4
0,1,2,582,3.88,580,6,1,1,5,"2010-11-03",4.5,110,8,0
0,1,0,32,3,15,3,0,0,1,"2011-10-14",2.5,7,5,0
0,0,518,567,3.95,70,713,421,1,4,"2010-11-22",3.5,103,578,0
0,2,0,742,3.67,207,4,0,1,3,"2012-08-13",3.5,141,3,0
1,2,2747,1029,3.81,292,3686,1976,1,5,"2010-01-11",4.5,176,626,2
0,0,81,368,3.79,3,252,80,1,4,"2010-12-22",3.5,68,229,0
2,2,16,315,4.04,63,38,14,0,3,"2009-12-16",3.5,63,25,0
1,0,221,609,3.8,358,341,247,1,3,"2007-02-27",4,111,287,1
8,11,929,2323,3.72,278,1255,529,1,3,"2009-03-03",4.5,405,254,10
0,0,58,887,3.82,99,148,45,1,4,"2012-01-08",4,167,142,0
0,0,0,203,4.2,4,2,1,1,5,"2011-07-31",4.5,36,5,0
0,0,2,932,4,11,4,1,1,1,"2012-06-15",2.5,168,6,0
0,0,88,1639,3.61,59,196,54,0,3,"2010-05-27",3.5,316,140,0
0,0,2,942,3.69,4,6,4,1,1,"2011-06-28",1,194,15,0
13,10,3943,2286,3.74,212,4287,3969,1,5,"2009-10-13",4.5,405,417,13
0,0,15,1459,2.97,575,56,15,1,5,"2011-10-02",4.5,257,36,0
0,3,12,901,3.82,165,19,3,1,5,"2007-10-14",4,158,11,0
0,4,1199,1235,3.34,76,1545,593,1,3,"2010-10-28",3.5,239,376,5
0,0,0,312,0,8,0,0,0,1,"2009-01-27",2.5,58,0,0
1,1,5,253,3.57,224,16,5,1,5,"2011-11-16",4,47,14,1
1,2,801,1731,3.99,183,969,779,1,3,"2010-11-08",3.5,297,224,1
0,0,2,226,4.64,31,17,11,1,5,"2012-01-12",4.5,46,31,0
0,1,135,2264,3.61,51,307,152,1,5,"2010-11-09",3.5,418,207,1
0,1,7,886,3.38,60,19,6,1,1,"2012-04-15",3.5,157,16,0
1,2,32,1065,3.43,229,69,50,1,3,"2011-11-15",3.5,197,37,1
0,0,5,696,4.5,37,7,3,1,5,"2012-09-05",4,122,6,0
0,0,12,89,3.5,83,17,11,1,5,"2011-10-24",3.5,13,11,0
0,0,0,368,3.6,10,20,3,1,2,"2012-02-17",2.5,72,20,0
0,0,8,455,3.57,72,14,8,1,1,"2011-10-16",3.5,82,9,0
1,1,420,694,3.43,24,798,279,1,3,"2011-02-25",3,133,584,1
0,0,0,66,3.62,652,0,0,1,4,"2012-09-22",4,12,8,0
0,0,0,341,4.2,4,0,0,1,1,"2012-11-23",2.5,63,5,0
1,1,3,62,4.06,14,26,5,0,1,"2012-04-05",3,10,16,0
0,3,6,591,3.28,3,40,17,1,1,"2011-02-28",1,109,18,0
0,2,1,363,2.86,7,12,2,1,5,"2012-06-01",4.5,56,7,0
1,4,283,937,3.36,27,581,244,1,2,"2011-05-08",3.5,163,739,1
0,0,17,479,2.59,170,121,54,1,3,"2010-12-06",4,95,179,0
4,5,1876,1094,3.44,101,2523,1569,1,4,"2008-05-27",4,215,574,4
1,1,205,3063,3.72,37,359,196,1,2,"2009-11-11",3.5,553,223,2
1,1,576,1697,3.43,35,918,666,1,3,"2009-03-03",4,316,393,1
0,0,0,674,0,176,0,0,1,1,"2012-01-01",3.5,133,0,0
1,1,24,62,4.16,18,75,25,1,3,"2010-06-10",3.5,10,152,0
0,1,2,361,4.22,20,10,2,1,5,"2010-07-30",4,70,18,0
0,1,18,52,3.98,131,45,17,1,5,"2012-05-10",4,7,56,0
0,0,7,299,4.15,68,16,0,1,1,"2012-09-21",3.5,52,14,0
0,1,145,414,3.68,13,264,121,1,2,"2010-02-10",2.5,82,187,1
0,7,361,946,3.01,243,928,600,1,3,"2008-07-16",4,165,185,0
0,4,0,1774,0,5,0,0,0,3,"2007-04-14",2.5,345,0,3
0,3,27,104,3.5,127,55,6,1,4,"2011-04-04",4,17,26,3
1,0,7,4604,3.45,192,20,5,1,2,"2010-06-19",4,813,11,0
1,1,447,508,3.96,79,576,413,1,4,"2012-07-20",4.5,98,120,1
0,0,6,252,4.58,57,17,6,0,5,"2010-11-27",4,37,12,0
0,1,1,435,3.53,7,13,1,0,2,"2010-09-19",3.5,81,17,0
0,0,281,847,3.62,42,302,247,1,4,"2007-11-19",3,154,102,0
0,2,49,2988,3.53,46,153,31,1,3,"2009-10-21",4,573,101,0
2,3,6,3547,2.16,108,49,11,1,1,"2011-01-30",3.5,631,25,1
1,1,50,470,4.21,110,89,18,0,3,"2009-11-22",3,87,89,0
0,0,3,424,3.71,317,3,2,1,5,"2011-11-06",4,86,8,1
0,1,102,287,3.93,94,166,59,1,4,"2010-01-13",4,48,423,1
0,1,2,218,2.68,269,33,10,1,5,"2010-03-31",4,44,21,1
0,0,1,185,2,262,14,7,1,1,"2012-02-25",4,36,11,0
1,1,878,591,4.06,3,1037,830,1,4,"2011-08-04",2.5,104,399,1
1,1,52,904,3.79,183,204,55,1,3,"2011-09-30",4,173,115,0
0,1,9,528,3.15,82,21,11,1,5,"2011-03-01",4.5,105,27,0
0,2,52,435,3.71,197,181,41,1,2,"2012-03-11",3.5,83,156,0
0,0,48,352,3.2,4,139,61,1,2,"2012-02-03",1.5,72,182,0
0,5,0,526,0,136,0,0,1,5,"2012-04-04",4,85,0,2
0,0,10,545,4.25,269,31,4,1,5,"2010-08-11",4,107,24,0
0,0,1,570,5,4,0,0,1,5,"2012-07-07",5,110,2,1
0,1,0,807,0,271,0,0,1,3,"2012-06-17",3.5,150,0,0
5,6,4,105,3.33,63,12,8,0,1,"2011-04-05",3,20,4,2
1,3,383,621,3.88,502,490,314,1,5,"2008-05-27",4,117,185,1
0,0,7,154,3.92,69,16,3,1,3,"2012-02-12",3,27,50,0
0,0,144,430,4.04,5,236,104,1,4,"2011-05-20",4,84,165,1
4,4,103,1138,3.4,18,290,119,1,2,"2009-05-14",3.5,210,77,3
0,2,13,1939,3.58,212,57,35,1,3,"2012-01-24",4.5,361,38,0
0,0,35,156,3.95,194,108,21,1,4,"2011-11-20",4,27,127,0
2,2,267,1911,4.05,298,243,155,1,4,"2008-05-14",4,357,58,6
0,1,122,1264,3.55,80,380,91,1,2,"2011-08-29",4,223,493,1
7,5,320,707,3.64,309,477,400,1,2,"2007-08-08",4,119,179,4
2,4,1098,1373,3.71,22,1414,738,0,3,"2008-03-17",2,261,484,4
0,0,2,276,3.37,803,34,4,1,2,"2011-02-13",4,53,63,0
1,0,963,1406,3.54,276,1371,1316,1,3,"2010-03-08",4.5,240,592,0
1,1,1,424,3,29,2,1,1,1,"2011-01-17",3,85,3,0
0,0,5,193,3.89,82,12,4,1,4,"2012-10-08",4.5,37,27,0
0,1,230,1284,3.8,91,457,169,1,4,"2012-07-22",4,235,359,0
0,0,245,867,3.5,128,720,329,1,4,"2011-03-29",4,173,369,0
0,0,0,98,5,30,0,0,1,5,"2012-04-15",4,19,1,0
0,1,48,554,3,16,109,22,1,1,"2007-12-17",2,106,130,0
0,0,2,1132,3.12,37,3,2,0,1,"2012-01-29",2.5,229,8,0
2,6,446,286,4.26,60,647,431,1,3,"2012-09-02",4,49,76,1
5,6,231,774,3.78,15,393,220,1,4,"2007-07-18",4,144,122,3
0,2,2,2257,3.89,72,22,3,1,3,"2011-02-06",3,426,9,0
0,2,164,780,3.83,38,255,136,1,3,"2012-07-20",4,149,105,1
0,3,1,931,3.67,46,8,4,1,1,"2012-01-15",2,166,6,0
0,0,1,261,3.22,4,5,0,1,4,"2010-09-14",3,48,9,0
5,7,621,556,3.74,221,884,586,1,2,"2009-06-14",3.5,96,190,4
0,1,0,719,5,450,1,0,1,5,"2012-12-02",4.5,132,1,0
0,2,61,919,3.52,105,233,76,1,4,"2011-10-05",4.5,169,204,0
2,6,14,2856,3.85,4,38,23,1,1,"2010-02-08",1.5,521,13,0
0,1,19,374,3.44,45,122,55,0,1,"2011-12-27",3.5,68,190,0
0,1,11,186,3.16,81,60,24,1,3,"2009-12-09",4,36,85,0
1,0,1,728,2.5,19,6,2,1,1,"2011-12-25",2.5,143,8,0
0,1,80,353,2.57,502,246,174,1,5,"2007-04-24",4,66,162,3
0,1,9,930,4.35,4,51,4,1,5,"2010-11-10",4,175,41,0
3,4,3901,1003,4.29,9,5065,2517,1,5,"2010-12-23",5,180,670,4
2,10,15,427,2.97,171,56,15,1,1,"2012-06-06",4,78,36,3
0,0,23,504,3.98,76,55,7,1,3,"2012-10-16",4,90,74,0
0,0,18,418,4.39,5,23,12,1,5,"2010-03-24",5,72,18,1
0,0,29,968,4.2,117,57,11,1,4,"2010-04-10",4,179,25,0
0,0,35,350,3.95,42,105,37,1,5,"2010-10-31",4,64,106,0
0,0,1,480,3.86,27,3,1,1,5,"2012-12-19",3.5,102,7,0
0,0,1431,473,3.64,169,2510,1014,1,2,"2006-12-31",4,85,2810,0
0,0,28,242,3.57,187,61,26,1,3,"2012-03-15",3.5,41,53,0
0,0,15,1081,3.49,57,63,19,1,4,"2011-01-18",3.5,195,61,1
0,1,121,638,3.57,101,233,57,0,3,"2011-01-19",3.5,117,117,1
0,2,0,1594,0,68,0,0,0,1,"2010-08-03",4,292,0,0
0,1,11,1353,3.96,115,53,19,1,1,"2011-04-13",3.5,261,23,0
0,0,259,135,3.76,81,491,155,1,3,"2011-05-13",4.5,24,484,0
0,3,56,1087,3.49,85,210,51,1,2,"2012-02-12",3.5,194,136,1
3,4,11,673,3.44,69,26,19,1,3,"2011-04-17",3,128,10,6
0,2,223,1403,3.82,203,421,248,1,4,"2012-01-21",4.5,257,146,3
1,1,965,1049,3.59,62,1096,702,1,4,"2009-01-26",3.5,199,305,1
4,5,229,647,3.55,62,399,189,0,2,"2010-09-22",3,130,44,3
0,1,33,455,4.15,47,119,18,1,3,"2012-09-03",3.5,88,165,1
0,3,37,585,2.47,44,130,47,1,4,"2007-09-19",4,105,53,0
0,0,85,926,4.31,43,184,56,1,5,"2012-03-29",4.5,168,127,0
0,2,2,91,2.3,112,18,2,1,2,"2011-05-24",2.5,17,23,0
0,0,0,620,4,264,0,0,1,5,"2012-07-28",4.5,113,2,0
0,0,2,1245,3.29,9,17,2,1,2,"2011-10-02",2,220,17,0
1,3,1,355,2.5,113,6,2,0,2,"2011-05-22",3.5,62,4,0
0,3,3,233,5,60,3,0,1,5,"2007-06-13",3.5,38,1,3
0,0,86,559,3.71,35,191,96,1,3,"2011-05-28",3.5,105,250,0
1,2,1005,1386,3.65,120,1495,849,1,4,"2010-04-26",4,268,483,3
0,2,5,728,3.54,70,11,1,1,4,"2009-11-06",4,132,14,0
3,7,1361,427,3.53,42,1803,1307,1,4,"2010-01-11",4,83,308,6
0,0,13,1067,4,402,28,9,1,4,"2012-10-06",4.5,191,29,0
0,2,9,503,3.69,114,31,4,1,5,"2012-02-04",4,97,77,1
0,0,0,1518,4.12,9,3,1,1,4,"2011-09-17",2.5,285,9,0
0,1,13,696,3.74,100,25,2,1,2,"2010-06-20",3,133,42,0
0,1,62,935,3.64,315,146,53,1,5,"2011-10-07",4,158,104,0
0,1,148,398,3.91,12,282,58,1,3,"2007-07-26",4,74,215,0
4,5,893,833,3.54,7,1155,751,1,3,"2012-07-08",2.5,166,306,5
2,4,1201,1208,3.52,147,1657,1057,1,2,"2009-04-21",3.5,226,260,3
6,11,1727,989,3.53,53,2092,1548,1,1,"2009-04-10",3,181,215,8
0,0,0,109,5,36,0,0,1,5,"2012-03-19",4,20,2,0
5,13,8013,2275,3.81,489,10406,5838,1,5,"2009-08-26",4,416,1077,11
0,0,4,480,3.91,189,15,1,1,3,"2011-02-09",3.5,86,24,0
0,1,3,317,4.12,29,19,4,1,4,"2012-08-02",4,51,17,0
0,0,55,484,3.86,9,54,134,1,3,"2012-10-03",3,79,81,0
2,2,206,2433,3.85,8,279,191,1,5,"2011-07-16",4.5,465,116,2
0,0,0,148,5,30,0,0,1,5,"2011-07-13",4,28,1,0
2,2,1876,448,3.44,450,2523,1569,1,5,"2008-08-16",4.5,85,574,1
2,3,103,2738,3.17,62,149,70,1,3,"2008-08-23",4,502,40,4
0,2,14,964,3.47,126,37,6,1,4,"2012-04-23",3.5,181,59,1
0,0,0,1736,0,4,0,0,1,2,"2010-02-24",3,332,0,0
0,0,0,675,3,13,0,0,1,3,"2011-08-05",3.5,135,2,0
0,1,0,738,0,453,0,0,1,3,"2011-05-08",4,139,0,0
0,4,49,942,3.53,25,153,31,1,4,"2012-07-02",4.5,170,101,1
0,0,6,225,3.08,24,28,5,1,3,"2011-11-07",3.5,42,66,0
0,2,68,1240,3.75,318,188,67,1,3,"2011-02-22",3.5,233,143,0
0,2,327,502,3.63,81,626,371,1,4,"2010-05-08",3,87,180,1
0,0,16,2215,3.39,41,43,32,1,3,"2009-07-27",3,395,18,0
0,1,42,1036,3.67,15,99,38,1,2,"2011-06-28",3,189,79,0
0,0,41,24,3.77,43,92,41,1,4,"2011-11-12",3.5,3,182,0
0,0,50,447,4.25,323,98,53,1,3,"2010-12-09",4,82,72,1
0,1,6,907,3.9,131,15,7,1,5,"2011-03-25",4,165,30,0
0,0,245,1037,3.5,68,720,329,1,3,"2010-02-04",3,197,369,0
1,1,0,489,0,3,0,0,1,1,"2012-05-20",2.5,88,0,1
0,1,10,404,3.82,109,37,7,0,1,"2011-08-12",3.5,69,34,0
10,11,1372,1519,3.7,7,1750,1372,1,2,"2008-10-09",3,305,206,8
0,0,295,388,3.3,29,954,396,1,3,"2010-02-13",4,69,564,0
0,0,32,351,3.55,180,58,22,1,4,"2011-06-13",4,67,22,0
0,2,214,213,4.43,147,322,126,0,5,"2009-10-30",4,41,319,1
2,2,157,578,3.51,32,461,160,1,2,"2009-03-28",3.5,106,344,0
0,0,6,560,4.4,49,16,3,1,4,"2011-07-21",4,100,25,0
1,1,1,120,3.78,6,9,1,1,4,"2012-05-06",4,23,11,0
0,0,10,129,3.67,24,75,24,1,4,"2010-12-08",4,24,66,0
0,0,0,423,2.33,24,3,2,1,1,"2012-08-06",4,75,4,0
1,1,13,1755,3.29,27,33,6,1,4,"2012-05-31",4.5,333,35,0
0,1,38,732,3.91,61,86,27,0,5,"2009-08-23",4.5,135,23,0
0,2,0,138,5,29,2,0,1,5,"2012-01-29",4,27,1,0
0,0,0,482,3.4,3,4,0,1,1,"2012-08-25",2.5,84,15,0
0,1,15,1099,3.41,182,54,14,1,5,"2011-09-10",4.5,208,39,0
0,3,6,1929,3,80,19,2,1,2,"2012-08-27",3.5,359,9,0
0,2,44,218,3.32,25,197,49,1,1,"2012-01-02",3.5,41,286,0
0,3,84,763,3.88,262,159,43,1,3,"2008-03-17",4,128,111,3
0,1,32,1133,3.58,117,146,23,1,3,"2011-06-19",3,219,133,0
4,4,105,1309,3.59,29,174,169,1,4,"2010-03-28",4,243,93,3
0,0,0,226,3.5,7,1,0,1,5,"2011-07-21",4.5,46,5,0
0,0,1,73,3.11,106,9,0,1,1,"2011-11-13",4,14,9,0
0,0,18,215,4.11,79,21,13,1,3,"2010-03-22",2.5,42,19,0
0,1,23,384,3.18,4,52,13,1,1,"2012-06-30",1,70,76,0
0,0,45,206,4.46,160,106,28,1,5,"2010-09-23",4,39,56,0
0,0,5,648,3.67,20,38,6,1,3,"2010-07-05",3.5,116,27,0
2,0,18,522,4.1,9,72,11,1,3,"2012-07-17",3,107,81,0
0,4,10,354,2.47,65,33,19,1,1,"2011-02-05",2.5,67,19,0
1,2,396,479,3.84,7,710,192,0,3,"2007-03-09",4.5,93,509,1
2,2,189,953,3.71,99,442,181,1,3,"2010-07-14",3.5,165,247,2
2,3,19,1328,4.42,34,36,12,0,5,"2009-01-26",4,241,19,2
1,1,11,146,3.51,45,45,44,1,4,"2011-08-23",3.5,29,55,1
0,2,117,124,3.42,97,408,93,1,4,"2008-05-01",4,22,422,1
0,0,122,934,3.55,30,380,91,1,2,"2011-11-01",4,179,493,0
0,0,5,326,4,80,6,2,1,4,"2009-03-29",3,65,7,0
0,0,6,350,3.93,76,21,2,1,2,"2012-06-24",4.5,60,30,0
2,3,193,392,3.26,39,442,242,1,1,"2010-08-23",3,75,229,1
0,2,1,2870,3.29,58,8,1,1,1,"2012-06-19",3.5,523,8,0
0,1,120,191,3.9,199,209,68,1,4,"2010-02-25",4,41,174,2
0,0,15,1014,3.95,135,37,3,1,4,"2011-08-19",4,188,21,0
0,1,134,1139,3.81,349,193,69,1,5,"2009-03-15",4,205,57,1
0,0,16,34,3.72,147,50,11,1,3,"2010-08-12",4,6,54,0
0,1,2025,348,3.99,333,2685,1209,1,4,"2011-10-25",4.5,67,900,2
0,1,8,70,4.21,106,24,5,1,4,"2009-08-14",4.5,14,48,0
0,3,1443,807,3.77,6,1737,776,0,4,"2007-05-08",2,153,545,0
0,3,22,1387,4.06,444,56,14,1,3,"2009-10-06",4,264,34,1
0,0,12,266,3.34,71,65,13,1,5,"2011-05-25",4,46,95,0
0,3,89,1082,3.93,162,212,54,1,5,"2011-05-20",4,199,229,0
0,0,42,536,4.3,108,120,14,1,4,"2012-02-24",3.5,105,86,0
0,0,5,676,3.54,105,11,1,1,3,"2009-10-04",3.5,124,14,0
0,1,9,763,3.33,689,36,6,1,3,"2010-09-30",4,139,42,0
4,4,4796,717,3.85,179,6221,3765,1,5,"2009-01-27",4,134,1491,3
1,4,281,1577,3.62,58,302,247,1,3,"2008-05-15",4.5,277,102,3
0,1,22,523,3.02,8,125,49,1,2,"2012-04-19",4,101,80,0
0,0,3,67,4.33,14,9,1,0,3,"2010-07-13",3.5,14,6,0
0,0,6,1230,3.38,60,18,6,1,2,"2011-11-30",4,235,16,0
0,1,0,1089,3.86,123,2,0,1,2,"2012-05-03",3,204,7,0
0,0,100,1940,3.75,53,210,99,1,1,"2012-10-14",3,374,91,0
0,4,0,892,0,120,0,0,1,5,"2012-08-23",4.5,152,0,0
0,0,0,431,3.9,3,20,3,1,3,"2012-08-03",2.5,88,29,0
0,3,203,401,3.75,398,333,198,1,4,"2011-02-14",4,75,127,3
0,2,40,348,2.58,97,169,64,1,1,"2012-04-04",4,68,163,0
1,2,184,1123,3.74,88,311,95,1,4,"2009-04-19",4.5,212,182,1
0,1,24,771,4.03,5,75,19,1,5,"2011-04-22",4,140,75,0
1,2,0,1046,0,27,0,0,1,2,"2011-10-17",3.5,192,0,0
1,2,250,2103,3.95,13,407,203,0,4,"2009-05-30",2.5,397,253,3
0,0,2,399,3.83,94,8,0,1,4,"2011-08-27",4,65,13,0
6,8,20,1328,3.23,67,62,35,1,1,"2012-02-22",4,255,35,5
2,2,413,519,3.99,49,519,364,1,4,"2009-01-07",4,94,120,2
0,0,15,719,3.91,197,51,5,1,4,"2012-01-31",4,133,47,0
0,6,0,1687,3.75,176,15,0,1,1,"2012-06-16",3.5,303,12,0
0,0,2,525,3,31,4,1,1,1,"2012-08-24",3.5,97,2,0
1,3,2,1856,3.29,64,14,2,1,1,"2011-09-25",2.5,356,14,1
1,3,164,1700,3.89,222,331,111,1,5,"2010-07-17",4,315,197,1
1,1,4,1169,3.89,126,11,18,1,5,"2012-07-20",4,204,9,1
0,0,18,161,3.91,192,37,3,1,5,"2010-01-17",4,27,35,0
1,2,13,376,3,6,67,21,1,1,"2010-08-14",1,72,41,0
0,0,7,729,3.71,5,10,5,1,1,"2012-10-17",2.5,128,15,0
0,0,4,796,3.24,28,14,4,1,4,"2012-08-14",4.5,150,17,1
0,0,135,513,3.15,3,352,344,1,5,"2011-06-23",4.5,97,209,0
0,1,22,404,4.31,26,57,11,1,4,"2012-08-11",4.5,73,36,0
0,1,247,505,3.47,29,371,268,1,4,"2007-12-31",3,94,156,0
1,3,568,3359,3.69,53,955,421,1,2,"2010-09-10",3.5,617,398,1
0,1,0,154,0,227,0,0,1,5,"2011-06-01",4.5,27,0,0
6,5,1458,1215,3.77,122,1598,1175,1,3,"2010-01-06",3.5,223,286,6
0,0,133,576,4.17,217,244,34,1,5,"2007-09-11",4,108,100,1
2,2,639,2523,3.84,22,768,837,0,4,"2010-02-22",2.5,468,104,2
0,0,17,128,3.87,122,31,9,1,2,"2011-08-06",3.5,23,46,0
0,0,0,1017,4,40,1,0,1,3,"2011-12-11",3.5,193,5,0
1,1,16,259,4.07,141,28,12,1,4,"2012-12-11",4,50,73,1
0,0,0,91,3,16,0,0,0,1,"2011-10-09",2.5,15,5,0
0,1,31,338,3.53,97,78,35,1,2,"2011-09-03",4,62,73,0
0,0,15,664,4.27,61,26,7,1,3,"2011-07-26",3.5,121,30,0
1,2,216,1936,3.77,115,359,163,1,2,"2009-01-16",3.5,352,142,2
0,3,44,697,3.18,9,110,45,1,1,"2007-07-23",3,138,33,0
0,1,59,236,3.77,4,122,36,1,3,"2011-05-02",2,43,56,0
0,2,0,658,2.83,5,9,0,1,3,"2011-09-29",4,128,7,0
2,2,4,486,3.88,33,18,2,1,2,"2011-07-20",3,92,34,0
0,1,11,1346,4.57,272,34,8,1,2,"2012-03-20",4,259,21,0
0,0,43,943,3.62,390,145,33,1,5,"2011-02-21",4.5,162,107,0
2,2,424,615,3.83,22,564,292,1,5,"2011-01-03",4.5,118,190,2
0,0,59,256,3.82,160,140,39,1,3,"2011-12-27",4,49,203,0
0,1,1,702,2.55,96,34,2,1,1,"2011-11-16",3.5,136,11,0
0,3,181,2236,3.82,87,314,68,1,3,"2008-04-29",4,403,207,1
0,0,11,974,4.35,15,33,9,1,3,"2012-01-02",3.5,197,29,1
0,0,421,210,3.65,17,650,393,1,4,"2010-04-03",4.5,42,392,0
1,1,15,1398,4.67,7,23,12,1,5,"2009-11-07",4.5,256,9,1
0,0,49,730,3.38,106,73,49,1,4,"2011-01-02",4,139,32,0
0,0,0,792,2.43,5,12,0,1,1,"2012-09-12",2,159,9,0
0,0,1,132,4.8,135,1,0,1,5,"2011-11-13",4.5,24,5,0
0,0,35,1050,3.65,246,124,32,1,3,"2010-09-01",4,205,106,0
0,0,2202,319,3.63,7,2575,1614,1,3,"2011-05-02",4,56,569,0
0,0,2,54,3,107,9,6,1,4,"2012-12-17",4,8,15,0
0,0,40,310,3.58,5,95,51,1,5,"2011-03-24",4.5,68,166,0
2,6,2530,2206,3.7,8,3255,2470,0,3,"2010-05-07",3.5,393,482,5
2,1,109,169,3.8,151,139,92,1,5,"2007-12-24",4,29,199,1
0,0,2,31,4.26,217,7,4,1,5,"2011-10-15",4,2,26,0
0,2,0,403,2.8,4,4,0,1,2,"2012-02-09",2,81,5,0
3,3,80,370,3.66,60,155,57,0,2,"2008-03-05",2,77,113,2
0,0,18,77,3.98,55,45,17,1,5,"2012-12-05",4.5,11,56,0
1,1,39,1434,3.34,161,186,45,1,5,"2010-02-07",4,278,74,0
0,0,7,160,3.81,298,20,5,1,5,"2008-12-23",4,28,21,0
1,1,3,1726,3.33,133,18,4,1,1,"2011-07-25",3.5,309,12,0
1,5,17,1261,4.5,363,43,8,1,5,"2011-05-24",4.5,238,16,3
0,1,13,170,3.58,5,56,20,1,2,"2012-11-21",3,33,40,0
1,0,17,1180,3.88,86,40,9,1,1,"2010-05-10",3,231,25,0
0,1,51,815,3.82,218,146,13,1,5,"2011-07-03",4,144,110,0
0,2,133,571,4.17,26,244,34,0,5,"2007-08-09",3.5,112,100,1
0,1,117,393,3.42,42,408,93,1,2,"2012-04-22",4,78,422,0
0,3,126,1198,3.12,93,251,104,1,2,"2012-09-22",4,220,166,0
0,1,234,487,3.74,20,391,349,1,3,"2012-04-10",4,95,221,0
0,0,30,1521,3.76,49,60,24,1,4,"2009-02-22",4,290,42,0
0,0,65,1365,3.73,23,250,92,1,2,"2012-11-12",2,244,173,0
